0,1,2
21.0,0.6608266360505166,1.0
21.0,0.7705940406946223,1.0
21.0,0.7675105573006594,1.0
21.0,0.7667801253580175,1.0
21.0,0.7576385292594511,1.0
21.0,0.7689884566762688,1.0
21.0,0.7218968086519025,1.0
21.0,0.7376147609395493,2.0
21.0,0.7230589764035321,1.0
21.0,0.731210473145957,1.0
21.0,0.7124342340853373,1.0
22.0,0.647741514222826,2.0
22.0,0.6593499052122607,2.0
22.0,0.6637042386404668,2.0
22.0,0.6586499074126031,2.0
22.0,0.657478139323213,2.0
22.0,0.6487737218707871,2.0
22.0,0.641990456714383,2.0
22.0,0.6506609184722687,2.0
22.0,0.660926333400011,2.0
22.0,0.6702251726922042,2.0
22.0,0.5840819003621639,2.0
22.0,0.5835427135678392,2.0
22.0,0.5813498630878946,2.0
22.0,0.5540931972215192,2.0
22.0,0.5588874530075187,2.0
22.0,0.7104818087107119,2.0
22.0,0.7110905382922772,2.0
22.0,0.6958211982525484,2.0
22.0,0.7067129933132293,2.0
22.0,0.7020145384503753,2.0
22.0,0.5570181329751511,2.0
22.0,0.5520124527462753,2.0
22.0,0.5636527215474584,2.0
22.0,0.5667347360209256,2.0
22.0,0.5536382911535165,2.0
22.0,0.62428126867671,2.0
22.0,0.6228173740135463,2.0
22.0,0.622792970353946,2.0
22.0,0.637194420627784,2.0
22.0,0.6263777476820502,2.0
22.0,0.718585672013118,2.0
22.0,0.7159834423821605,3.0
22.0,0.7172924440298507,2.0
22.0,0.7155426940148212,2.0
22.0,0.7153231384000615,2.0
22.0,0.7301931306924174,2.0
22.0,0.7260789538748935,2.0
22.0,0.7325312418730068,2.0
22.0,0.7358008759043919,2.0
22.0,0.722312773440851,2.0
23.0,0.783002647776899,1.0
23.0,0.7901547689573459,1.0
23.0,0.7809457706990082,1.0
23.0,0.7751563052966851,1.0
23.0,0.7868637758122679,1.0
23.0,0.7526496354836734,1.0
23.0,0.7566400457844489,1.0
23.0,0.7587918015102482,2.0
23.0,0.7777085604526813,1.0
23.0,0.7961124387179424,1.0
23.0,0.7801031240521686,1.0
23.0,0.7874184044826988,1.0
23.0,0.7690172755593316,1.0
23.0,0.7727712351368266,1.0
23.0,0.7687947323217864,1.0
23.0,0.7962341185634855,1.0
23.0,0.8099343713807746,1.0
23.0,0.8037178363326973,1.0
23.0,0.8061528549569139,1.0
23.0,0.799869497838558,1.0
23.0,0.7370071879764757,1.0
23.0,0.7270332138383795,1.0
23.0,0.7278743115740939,1.0
23.0,0.7268644470354536,1.0
23.0,0.7408175878509624,1.0
23.0,0.7561584666261726,0.0
23.0,0.7406287590623882,1.0
23.0,0.7673536347790424,1.0
23.0,0.7707406177349718,1.0
23.0,0.7685182066224273,1.0
23.0,0.8607391537225495,1.0
23.0,0.838161706610482,1.0
23.0,0.8652966523036129,1.0
23.0,0.8552293819522149,1.0
23.0,0.8597001122927538,1.0
23.0,0.7988242531957072,1.0
23.0,0.7952801976335977,1.0
23.0,0.7774781476659848,1.0
23.0,0.8089197655305027,1.0
23.0,0.7726307939421753,1.0
24.0,0.7211197018158008,0.0
24.0,0.7118543998357121,0.0
24.0,0.7160106285982234,0.0
24.0,0.7247083237817163,0.0
24.0,0.7215824689257646,0.0
24.0,0.7635499660580942,0.0
24.0,0.7603361079953559,0.0
24.0,0.758887108042576,0.0
24.0,0.7610864220877458,0.0
24.0,0.7601002249574775,0.0
24.0,0.6956057007125891,0.0
24.0,0.6924660021790888,0.0
24.0,0.6922324398356486,0.0
24.0,0.6917257495940111,0.0
24.0,0.6802648693390091,0.0
24.0,0.6577058333031215,0.0
24.0,0.6474511321137087,0.0
24.0,0.6540417583636935,0.0
24.0,0.6627947390564691,0.0
24.0,0.6493925825499045,0.0
24.0,0.56548146953694,0.0
24.0,0.5863521242992515,0.0
24.0,0.5777134343462739,0.0
24.0,0.5732583829739631,0.0
24.0,0.5809353538793348,0.0
24.0,0.6575427325914879,0.0
24.0,0.6592464615589075,0.0
24.0,0.6568410924755637,0.0
24.0,0.6517662779921115,0.0
24.0,0.6633081255750286,0.0
24.0,0.7431264146042819,1.0
24.0,0.7535477676428228,1.0
24.0,0.7568940493468795,1.0
24.0,0.7549478917678555,1.0
24.0,0.7516978663639686,1.0
24.0,0.6319737787671112,0.0
24.0,0.6517535392535393,0.0
24.0,0.6753566490168965,0.0
24.0,0.6550311286117171,0.0
24.0,0.6694682643345259,0.0
